Student_ID,Name,Email,Preferred_Domain,JEE_Score,Admission_Enquiry
STU04797,Neelima Nadkarni,neelima.nadkarni@college.edu,Mechanical,125,MTech
STU04798,Wyatt Sehgal,wyatt.sehgal@college.edu,Cyber_Security,171,BTech
STU04799,Nathaniel Kota,nathaniel.kota@college.edu,Electronics,52,BTech
STU04800,Yachana Patel,yachana.patel@college.edu,Aeronautical_Engineering,160,BTech
STU04801,Devansh Sachdeva,devansh.sachdeva@college.edu,Electronics,130,BTech
STU04802,Ubika Swamy,ubika.swamy@college.edu,Data_Science,93,BTech
STU04803,Edhitha Uppal,edhitha.uppal@college.edu,Aeronautical_Engineering,101,BTech
STU04804,Harita Goel,harita.goel@college.edu,Computer_Science,168,BTech
STU04805,Ansh Varkey,ansh.varkey@college.edu,Cyber_Security,174,MTech
STU04806,Nirja Tailor,nirja.tailor@college.edu,AI_ML,30,BTech
STU04807,Udyati Varma,udyati.varma@college.edu,AI_ML,156,BTech
STU04808,Edhitha Agarwal,edhitha.agarwal@college.edu,Cyber_Security,128,BTech
STU04809,Ekta Chatterjee,ekta.chatterjee@college.edu,Mechanical,132,BTech
STU04810,Netra Bhatnagar,netra.bhatnagar@college.edu,AI_ML,155,MTech
STU04811,Indira Barad,indira.barad@college.edu,Aeronautical_Engineering,174,MTech
STU04812,Krisha Misra,krisha.misra@college.edu,AI_ML,163,MTech
STU04813,Elijah Ravel,elijah.ravel@college.edu,Cyber_Security,32,BTech
STU04814,Dalbir Chatterjee,dalbir.chatterjee@college.edu,Civil_Engineering,217,MTech
STU04815,Kavya Sahni,kavya.sahni@college.edu,Mechanical,166,BTech
STU04816,Kala Rao,kala.rao@college.edu,Civil_Engineering,126,MTech
STU04817,Rajata Manne,rajata.manne@college.edu,Cyber_Security,150,BTech
STU04818,Hemal Bobal,hemal.bobal@college.edu,Data_Science,153,BTech
STU04819,Naveen Bahri,naveen.bahri@college.edu,Cyber_Security,113,BTech
STU04820,Eshana Mandal,eshana.mandal@college.edu,Cyber_Security,262,BTech
STU04821,Pratyush Bhatti,pratyush.bhatti@college.edu,IT,164,BTech
STU04822,Hritik Master,hritik.master@college.edu,Mechanical,37,BTech
STU04823,Vrinda Golla,vrinda.golla@college.edu,Data_Science,114,MTech
STU04824,Logan Bhatti,logan.bhatti@college.edu,AI_ML,144,BTech
STU04825,Robert Chaudhari,robert.chaudhari@college.edu,Mechanical,125,BTech
STU04826,Gaurangi Mani,gaurangi.mani@college.edu,Civil_Engineering,61,BTech
STU04827,Waida Ghosh,waida.ghosh@college.edu,Mechanical,144,BTech
STU04828,Shivani Dasgupta,shivani.dasgupta@college.edu,Data_Science,79,BTech
STU04829,Aarna Batta,aarna.batta@college.edu,Aeronautical_Engineering,178,BTech
STU04830,Tamanna Jani,tamanna.jani@college.edu,Civil_Engineering,131,BTech
STU04831,Matthew Date,matthew.date@college.edu,Cyber_Security,175,BTech
STU04832,Caleb Bajaj,caleb.bajaj@college.edu,IT,282,BTech
STU04833,Lopa Ben,lopa.ben@college.edu,Cyber_Security,133,BTech
STU04834,Rehaan Subramaniam,rehaan.subramaniam@college.edu,AI_ML,115,BTech
STU04835,Netra Shah,netra.shah@college.edu,Mechanical,127,BTech
STU04836,Raghav Sethi,raghav.sethi@college.edu,Electronics,120,MTech
STU04837,Inaya Gupta,inaya.gupta@college.edu,Cyber_Security,132,BTech
STU04838,Oliver Sachdeva,oliver.sachdeva@college.edu,IT,143,BTech
STU04839,Amaira Vora,amaira.vora@college.edu,IT,47,BTech
STU04840,Kevin Thakkar,kevin.thakkar@college.edu,Electronics,61,BTech
STU04841,Qarin Karpe,qarin.karpe@college.edu,IT,214,BTech
STU04842,Ekansh Rau,ekansh.rau@college.edu,Computer_Science,132,BTech
STU04843,Yashoda Narayan,yashoda.narayan@college.edu,Cyber_Security,264,MTech
STU04844,Gaurika Kannan,gaurika.kannan@college.edu,Cyber_Security,152,BTech
STU04845,Patrick Sibal,patrick.sibal@college.edu,Data_Science,142,BTech
STU04846,Faris Sandhu,faris.sandhu@college.edu,IT,161,BTech
STU04847,Jagat Mandal,jagat.mandal@college.edu,Data_Science,169,BTech
STU04848,Jairaj Zacharia,jairaj.zacharia@college.edu,Aeronautical_Engineering,294,BTech
STU04849,Harinakshi Bhatt,harinakshi.bhatt@college.edu,IT,189,BTech
STU04850,Devansh Bhatia,devansh.bhatia@college.edu,Mechanical,85,MTech
STU04851,Samuel Din,samuel.din@college.edu,IT,102,BTech
STU04852,Nihal Seshadri,nihal.seshadri@college.edu,Data_Science,153,BTech
STU04853,Farhan Suri,farhan.suri@college.edu,Mechanical,74,BTech
STU04854,Fariq Ramaswamy,fariq.ramaswamy@college.edu,Computer_Science,122,BTech
STU04855,Aditya Bhakta,aditya.bhakta@college.edu,Data_Science,149,BTech
STU04856,Dhruv Varghese,dhruv.varghese@college.edu,AI_ML,141,MTech
STU04857,Reyansh Kota,reyansh.kota@college.edu,IT,145,BTech
STU04858,Lavanya Mammen,lavanya.mammen@college.edu,IT,147,MTech
STU04859,Krisha Keer,krisha.keer@college.edu,Aeronautical_Engineering,169,BTech
STU04860,Osha Dayal,osha.dayal@college.edu,Cyber_Security,161,BTech
STU04861,Aachal Sur,aachal.sur@college.edu,Cyber_Security,117,BTech
STU04862,Elijah Narayanan,elijah.narayanan@college.edu,Data_Science,37,BTech
STU04863,Jasmit Peri,jasmit.peri@college.edu,Computer_Science,139,BTech
STU04864,Onkar Vala,onkar.vala@college.edu,Civil_Engineering,74,BTech
STU04865,Ishita Gera,ishita.gera@college.edu,Aeronautical_Engineering,122,MTech
STU04866,Falak Sengupta,falak.sengupta@college.edu,Mechanical,108,BTech
STU04867,Gayathri Comar,gayathri.comar@college.edu,Civil_Engineering,154,BTech
STU04868,Azad Walia,azad.walia@college.edu,Data_Science,168,BTech
STU04869,Tara Sant,tara.sant@college.edu,IT,147,BTech
STU04870,Vasana Boase,vasana.boase@college.edu,AI_ML,50,MTech
STU04871,Aashi Sankaran,aashi.sankaran@college.edu,Civil_Engineering,131,BTech
STU04872,Yachana Kala,yachana.kala@college.edu,Civil_Engineering,134,BTech
STU04873,Jairaj Walla,jairaj.walla@college.edu,Data_Science,70,BTech
STU04874,Samarth Sule,samarth.sule@college.edu,Electronics,143,BTech
STU04875,Kritika Madan,kritika.madan@college.edu,AI_ML,266,BTech
STU04876,Upkaar Shetty,upkaar.shetty@college.edu,Electronics,173,BTech
STU04877,Neelima Thaker,neelima.thaker@college.edu,Cyber_Security,58,BTech
STU04878,Saksham Verma,saksham.verma@college.edu,Civil_Engineering,42,BTech
STU04879,Hitesh Mane,hitesh.mane@college.edu,AI_ML,59,BTech
STU04880,Lucky Balan,lucky.balan@college.edu,Aeronautical_Engineering,294,BTech
STU04881,Edhitha Kala,edhitha.kala@college.edu,AI_ML,170,BTech
STU04882,Oeshi Virk,oeshi.virk@college.edu,Mechanical,204,MTech
STU04883,Theodore Mammen,theodore.mammen@college.edu,Aeronautical_Engineering,76,BTech
STU04884,Bina Badami,bina.badami@college.edu,AI_ML,154,MTech
STU04885,Gayathri Deshpande,gayathri.deshpande@college.edu,Cyber_Security,77,MTech
STU04886,Gagan Chaudhuri,gagan.chaudhuri@college.edu,Aeronautical_Engineering,75,MTech
STU04887,Aachal Swamy,aachal.swamy@college.edu,Civil_Engineering,221,BTech
STU04888,Jagrati Gupta,jagrati.gupta@college.edu,Computer_Science,56,BTech
STU04889,Veer Bail,veer.bail@college.edu,Civil_Engineering,172,MTech
STU04890,Aadi Sahni,aadi.sahni@college.edu,Aeronautical_Engineering,93,BTech
STU04891,Yashodhara Ramakrishnan,yashodhara.ramakrishnan@college.edu,Mechanical,43,BTech
STU04892,Gaurang Khatri,gaurang.khatri@college.edu,Aeronautical_Engineering,96,BTech
STU04893,Jeremiah Tak,jeremiah.tak@college.edu,Civil_Engineering,92,BTech
STU04894,Ekanta Mahajan,ekanta.mahajan@college.edu,Aeronautical_Engineering,190,MTech
STU04895,Oliver Saha,oliver.saha@college.edu,Electronics,75,BTech
STU04896,Ekiya Mani,ekiya.mani@college.edu,Data_Science,142,MTech
STU04897,Edhitha Ghosh,edhitha.ghosh@college.edu,AI_ML,120,BTech
STU04898,Ladli Singh,ladli.singh@college.edu,Electronics,132,BTech
STU04899,Aarnav Comar,aarnav.comar@college.edu,Aeronautical_Engineering,66,MTech
STU04900,Nathan Wadhwa,nathan.wadhwa@college.edu,Mechanical,139,BTech
STU04901,Ikbal Mitra,ikbal.mitra@college.edu,Electronics,30,BTech
STU04902,Ojas Deep,ojas.deep@college.edu,Computer_Science,97,BTech
STU04903,Quincy Sheth,quincy.sheth@college.edu,Cyber_Security,149,BTech
STU04904,Balvan Chawla,balvan.chawla@college.edu,AI_ML,261,MTech
STU04905,Fiyaz Kumar,fiyaz.kumar@college.edu,Electronics,90,BTech
STU04906,Gaurangi Sachdeva,gaurangi.sachdeva@college.edu,Cyber_Security,172,BTech
STU04907,Bachittar Vig,bachittar.vig@college.edu,Data_Science,118,BTech
STU04908,Maya Sandal,maya.sandal@college.edu,IT,74,BTech
STU04909,Nitara Jain,nitara.jain@college.edu,Civil_Engineering,179,BTech
STU04910,Isaac Mody,isaac.mody@college.edu,Civil_Engineering,38,MTech
STU04911,Tristan Tripathi,tristan.tripathi@college.edu,Computer_Science,185,BTech
STU04912,Yamini Chokshi,yamini.chokshi@college.edu,Data_Science,130,BTech
STU04913,Dhruv Raval,dhruv.raval@college.edu,Cyber_Security,161,BTech
STU04914,Damyanti Badami,damyanti.badami@college.edu,AI_ML,69,BTech
STU04915,Shivansh Bal,shivansh.bal@college.edu,Data_Science,73,BTech
STU04916,Pratyush Raval,pratyush.raval@college.edu,AI_ML,153,MTech
STU04917,Hitesh Sundaram,hitesh.sundaram@college.edu,Civil_Engineering,216,BTech
STU04918,Ira Grewal,ira.grewal@college.edu,Electronics,96,BTech
STU04919,Yashawini Iyengar,yashawini.iyengar@college.edu,Civil_Engineering,61,BTech
STU04920,Abha Puri,abha.puri@college.edu,Civil_Engineering,238,BTech
STU04921,Varenya Nanda,varenya.nanda@college.edu,Computer_Science,49,BTech
STU04922,Viraj Saini,viraj.saini@college.edu,Electronics,141,MTech
STU04923,Tamanna Wali,tamanna.wali@college.edu,Electronics,133,BTech
STU04924,Daniel Aurora,daniel.aurora@college.edu,Data_Science,154,MTech
STU04925,Arin Sahni,arin.sahni@college.edu,Electronics,166,BTech
STU04926,Hemal Sule,hemal.sule@college.edu,Electronics,122,BTech
STU04927,Falan Das,falan.das@college.edu,Mechanical,81,BTech
STU04928,Chandresh Krish,chandresh.krish@college.edu,AI_ML,182,MTech
STU04929,Dipta Venkatesh,dipta.venkatesh@college.edu,Mechanical,118,BTech
STU04930,Priya Vohra,priya.vohra@college.edu,Data_Science,98,BTech
STU04931,Wriddhish Bobal,wriddhish.bobal@college.edu,Data_Science,142,MTech
STU04932,Umang Om,umang.om@college.edu,Civil_Engineering,76,BTech
STU04933,Bhavna Jain,bhavna.jain@college.edu,Data_Science,177,BTech
STU04934,Kabir Sura,kabir.sura@college.edu,Civil_Engineering,261,MTech
STU04935,Amaira Bora,amaira.bora@college.edu,Data_Science,90,BTech
STU04936,Nisha Babu,nisha.babu@college.edu,Computer_Science,176,BTech
STU04937,Hemani Magar,hemani.magar@college.edu,IT,295,BTech
STU04938,Udarsh Apte,udarsh.apte@college.edu,Electronics,42,BTech
STU04939,Kai Mannan,kai.mannan@college.edu,Aeronautical_Engineering,134,BTech
STU04940,Qarin Mannan,qarin.mannan@college.edu,Electronics,123,MTech
STU04941,Yauvani Vasa,yauvani.vasa@college.edu,AI_ML,49,BTech
STU04942,Advay Malhotra,advay.malhotra@college.edu,Electronics,182,BTech
STU04943,Yasti Banik,yasti.banik@college.edu,Cyber_Security,174,BTech
STU04944,Hitesh Prakash,hitesh.prakash@college.edu,IT,165,MTech
STU04945,Bhavani Palan,bhavani.palan@college.edu,Electronics,50,BTech
STU04946,Bahadurjit Bora,bahadurjit.bora@college.edu,AI_ML,154,BTech
STU04947,Faras Dalal,faras.dalal@college.edu,Aeronautical_Engineering,176,MTech
STU04948,Kamala Basak,kamala.basak@college.edu,AI_ML,121,BTech
STU04949,Vaishnavi Garg,vaishnavi.garg@college.edu,Electronics,60,BTech
STU04950,Jai Karpe,jai.karpe@college.edu,AI_ML,201,BTech
STU04951,Reva Bali,reva.bali@college.edu,Civil_Engineering,145,BTech
STU04952,Yashvi Malhotra,yashvi.malhotra@college.edu,Computer_Science,113,MTech
STU04953,Ati Shetty,ati.shetty@college.edu,Aeronautical_Engineering,65,BTech
STU04954,Charan Rajagopal,charan.rajagopal@college.edu,AI_ML,167,BTech
STU04955,Forum Bawa,forum.bawa@college.edu,Mechanical,177,MTech
STU04956,Ekiya Mallick,ekiya.mallick@college.edu,AI_ML,50,MTech
STU04957,Sachi Iyer,sachi.iyer@college.edu,IT,118,BTech
STU04958,Shravya Oommen,shravya.oommen@college.edu,Civil_Engineering,68,BTech
STU04959,Geetika Ranganathan,geetika.ranganathan@college.edu,Aeronautical_Engineering,83,BTech
STU04960,Aryan Tara,aryan.tara@college.edu,Electronics,137,BTech
STU04961,Damyanti Venkataraman,damyanti.venkataraman@college.edu,Civil_Engineering,41,BTech
STU04962,Aarav Bansal,aarav.bansal@college.edu,Cyber_Security,125,BTech
STU04963,Varenya Ramesh,varenya.ramesh@college.edu,Civil_Engineering,173,BTech
STU04964,Rachita Sampath,rachita.sampath@college.edu,Computer_Science,117,BTech
STU04965,Samaksh Raman,samaksh.raman@college.edu,AI_ML,135,MTech
STU04966,Dhruv Dixit,dhruv.dixit@college.edu,Mechanical,107,BTech
STU04967,Gaurav Nath,gaurav.nath@college.edu,Computer_Science,164,MTech
STU04968,Alka Din,alka.din@college.edu,AI_ML,215,BTech
STU04969,Widisha Lall,widisha.lall@college.edu,Civil_Engineering,59,BTech
STU04970,Hamsini Krish,hamsini.krish@college.edu,Electronics,159,BTech
STU04971,Logan Solanki,logan.solanki@college.edu,Data_Science,86,BTech
STU04972,Ikbal Lad,ikbal.lad@college.edu,Electronics,143,MTech
STU04973,Vanya Tripathi,vanya.tripathi@college.edu,Electronics,69,MTech
STU04974,Fiyaz Gera,fiyaz.gera@college.edu,Cyber_Security,73,BTech
STU04975,Onveer Sahni,onveer.sahni@college.edu,Mechanical,169,MTech
STU04976,Max Chahal,max.chahal@college.edu,IT,58,BTech
STU04977,Zarna Mahajan,zarna.mahajan@college.edu,Mechanical,170,BTech
STU04978,Chaman Barman,chaman.barman@college.edu,AI_ML,115,BTech
STU04979,Yahvi Ganguly,yahvi.ganguly@college.edu,Electronics,36,BTech
STU04980,Jairaj Dora,jairaj.dora@college.edu,Electronics,153,BTech
STU04981,Vrishti Devan,vrishti.devan@college.edu,Aeronautical_Engineering,82,MTech
STU04982,Daniel Saran,daniel.saran@college.edu,AI_ML,96,MTech
STU04983,Sarthak Ranganathan,sarthak.ranganathan@college.edu,Aeronautical_Engineering,62,BTech
STU04984,Champak Gala,champak.gala@college.edu,Cyber_Security,39,BTech
STU04985,Anirudh Barad,anirudh.barad@college.edu,IT,164,MTech
STU04986,Ekapad Saha,ekapad.saha@college.edu,Mechanical,120,BTech
STU04987,Neel Dugal,neel.dugal@college.edu,AI_ML,113,BTech
STU04988,Anamika Dhillon,anamika.dhillon@college.edu,AI_ML,86,BTech
STU04989,Zinal Ray,zinal.ray@college.edu,Mechanical,99,BTech
STU04990,Ekiya Sangha,ekiya.sangha@college.edu,Aeronautical_Engineering,32,BTech
STU04991,Dalbir Aurora,dalbir.aurora@college.edu,Civil_Engineering,116,BTech
STU04992,Xalak Shenoy,xalak.shenoy@college.edu,Civil_Engineering,135,BTech
STU04993,Ikshita Joshi,ikshita.joshi@college.edu,Data_Science,143,BTech
STU04994,Diya Dave,diya.dave@college.edu,Civil_Engineering,151,BTech
STU04995,Amruta Chaudhary,amruta.chaudhary@college.edu,Mechanical,275,BTech
STU04996,Pallavi Wali,pallavi.wali@college.edu,Cyber_Security,284,BTech
STU04997,Indira Hayer,indira.hayer@college.edu,Civil_Engineering,61,BTech
STU04998,Anika Chowdhury,anika.chowdhury@college.edu,Data_Science,252,BTech
STU04999,Mitali Sen,mitali.sen@college.edu,IT,149,BTech
STU05000,Vedhika Batra,vedhika.batra@college.edu,AI_ML,176,BTech
STU05001,Yatin Golla,yatin.golla@college.edu,Civil_Engineering,127,BTech
STU05002,Nandini Loke,nandini.loke@college.edu,AI_ML,128,BTech
STU05003,Jeevika Purohit,jeevika.purohit@college.edu,Data_Science,73,BTech
STU05004,Ronith Purohit,ronith.purohit@college.edu,Data_Science,96,BTech
STU05005,Avni Kala,avni.kala@college.edu,Electronics,146,BTech
STU05006,Yashawini Grover,yashawini.grover@college.edu,Electronics,60,BTech
STU05007,Rehaan Issac,rehaan.issac@college.edu,IT,166,BTech
STU05008,Thomas Bhagat,thomas.bhagat@college.edu,Electronics,97,BTech
STU05009,Vihaan Bansal,vihaan.bansal@college.edu,Civil_Engineering,175,BTech
STU05010,Lakshit Tailor,lakshit.tailor@college.edu,AI_ML,140,BTech
STU05011,Rudra Gill,rudra.gill@college.edu,Cyber_Security,145,BTech
STU05012,Madhav Pandey,madhav.pandey@college.edu,Data_Science,138,BTech
STU05013,Caleb Johal,caleb.johal@college.edu,Cyber_Security,196,MTech
STU05014,Leena Pathak,leena.pathak@college.edu,Electronics,137,BTech
STU05015,Kamya Sibal,kamya.sibal@college.edu,Computer_Science,139,BTech
STU05016,Avni Chaudhry,avni.chaudhry@college.edu,IT,179,BTech
STU05017,Xavier Sur,xavier.sur@college.edu,Data_Science,74,MTech
STU05018,Akshay Sane,akshay.sane@college.edu,Civil_Engineering,143,BTech
STU05019,Upasna Saxena,upasna.saxena@college.edu,Cyber_Security,151,MTech
STU05020,Dhruv Mohanty,dhruv.mohanty@college.edu,Aeronautical_Engineering,114,BTech
STU05021,Jason Reddy,jason.reddy@college.edu,Data_Science,87,BTech
STU05022,Anirudh Kulkarni,anirudh.kulkarni@college.edu,Cyber_Security,80,MTech
STU05023,Rachana Chandran,rachana.chandran@college.edu,AI_ML,169,MTech
STU05024,Tanvi Modi,tanvi.modi@college.edu,Aeronautical_Engineering,49,BTech
STU05025,Jacob Bhatti,jacob.bhatti@college.edu,IT,77,BTech
STU05026,Yug Sami,yug.sami@college.edu,Electronics,155,BTech
STU05027,Yatan Narayanan,yatan.narayanan@college.edu,Civil_Engineering,62,BTech
STU05028,Triya Comar,triya.comar@college.edu,Civil_Engineering,249,BTech
STU05029,Ria Sidhu,ria.sidhu@college.edu,Mechanical,103,MTech
STU05030,Yachana Som,yachana.som@college.edu,Aeronautical_Engineering,152,BTech
STU05031,Abeer Ramakrishnan,abeer.ramakrishnan@college.edu,Mechanical,151,BTech
STU05032,Yashvi Deol,yashvi.deol@college.edu,Aeronautical_Engineering,98,BTech
STU05033,Ranveer Tella,ranveer.tella@college.edu,Electronics,125,BTech
STU05034,Shivansh Chakrabarti,shivansh.chakrabarti@college.edu,Mechanical,99,BTech
STU05035,Pallavi Gaba,pallavi.gaba@college.edu,Civil_Engineering,34,BTech
STU05036,Bhanumati Sekhon,bhanumati.sekhon@college.edu,IT,170,BTech
STU05037,Meghana Bava,meghana.bava@college.edu,Aeronautical_Engineering,53,BTech
STU05038,Wishi Walla,wishi.walla@college.edu,IT,134,BTech
STU05039,Alka Samra,alka.samra@college.edu,AI_ML,176,BTech
STU05040,Yatan Parmer,yatan.parmer@college.edu,Civil_Engineering,36,BTech
STU05041,Irya Nair,irya.nair@college.edu,IT,44,BTech
STU05042,Urishilla Datta,urishilla.datta@college.edu,AI_ML,83,BTech
STU05043,Leena Dass,leena.dass@college.edu,Data_Science,33,BTech
STU05044,Tripti Sinha,tripti.sinha@college.edu,Electronics,128,BTech
STU05045,Bhavini Bhavsar,bhavini.bhavsar@college.edu,AI_ML,44,BTech
STU05046,Jeevika Aurora,jeevika.aurora@college.edu,Aeronautical_Engineering,153,BTech
STU05047,Nidhi Datta,nidhi.datta@college.edu,Computer_Science,149,BTech
STU05048,Aditya Bhardwaj,aditya.bhardwaj@college.edu,Mechanical,150,BTech
STU05049,Farhan Thaman,farhan.thaman@college.edu,Mechanical,130,BTech
STU05050,Gaurangi Murthy,gaurangi.murthy@college.edu,IT,206,BTech
STU05051,Michael Kapur,michael.kapur@college.edu,Civil_Engineering,45,BTech
STU05052,Jalsa Bhagat,jalsa.bhagat@college.edu,IT,101,BTech
STU05053,Saksham Nadig,saksham.nadig@college.edu,IT,134,MTech
STU05054,Chaitanya Kala,chaitanya.kala@college.edu,IT,79,BTech
STU05055,Anmol Dhar,anmol.dhar@college.edu,IT,30,BTech
STU05056,Varenya Chaudhry,varenya.chaudhry@college.edu,Electronics,35,BTech
STU05057,Kritika Dugal,kritika.dugal@college.edu,Computer_Science,92,MTech
STU05058,Suhani Deshpande,suhani.deshpande@college.edu,Cyber_Security,42,MTech
STU05059,Ira Singhal,ira.singhal@college.edu,Data_Science,111,BTech
STU05060,Zayyan Ramaswamy,zayyan.ramaswamy@college.edu,Aeronautical_Engineering,112,BTech
STU05061,Ekansh Shan,ekansh.shan@college.edu,Data_Science,106,BTech
STU05062,Jyoti Zacharia,jyoti.zacharia@college.edu,Civil_Engineering,63,MTech
STU05063,Jyoti Balasubramanian,jyoti.balasubramanian@college.edu,Electronics,84,BTech
STU05064,Farhan Lalla,farhan.lalla@college.edu,Aeronautical_Engineering,105,BTech
STU05065,Jatin Sahni,jatin.sahni@college.edu,Computer_Science,136,BTech
STU05066,Ryan Biswas,ryan.biswas@college.edu,Electronics,183,BTech
STU05067,Jhalak Munshi,jhalak.munshi@college.edu,Computer_Science,176,BTech
STU05068,Leena Varty,leena.varty@college.edu,AI_ML,238,BTech
STU05069,Azaan Dyal,azaan.dyal@college.edu,Aeronautical_Engineering,254,BTech
STU05070,Nakul Ratti,nakul.ratti@college.edu,Mechanical,139,MTech
STU05071,Laksh Patil,laksh.patil@college.edu,Data_Science,40,BTech
STU05072,Sathvik Bahl,sathvik.bahl@college.edu,Aeronautical_Engineering,250,BTech
STU05073,Charita Chawla,charita.chawla@college.edu,Electronics,175,BTech
STU05074,Hardik Edwin,hardik.edwin@college.edu,AI_ML,52,MTech
STU05075,Agastya Kadakia,agastya.kadakia@college.edu,Civil_Engineering,70,MTech
